# W-G.9-270 p3：`diff_rows` 之全量違規列（間諜法·⛔ 改生產碼一字）
# 欄：label \t baseline \t key_cols \t 違規列
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-27(1)') 欄「門檻(㎡)」: baseline='151.44' got=152.99
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-27(1)') 欄「項三比(≤1)」: baseline='0.013' got=0.0564
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-27(1)') 欄「正街角分(0.4)」: baseline='—' got=0.0
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-27(1)') 欄「側街分(0.2)」: baseline='—' got=0.0
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-27(1)') 欄「跨占分(0.4)」: baseline='—' got=0.0226
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-27(1)') 欄「總分」: baseline='—' got=0.0226
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-42(2)') 欄「真交集(㎡)」: baseline='102.31' got=95.75
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-42(2)') 欄「範圍面積(㎡)」: baseline='152.82' got=153.8
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-42(2)') 欄「門檻(㎡)」: baseline='152.82' got=153.8
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-42(2)') 欄「項三比(≤1)」: baseline='0.6695' got=0.6226
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-42(2)') 欄「截角邊(range)」: baseline='2.682' got=4.939
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-42(2)') 欄「正街角分(0.4)」: baseline='—' got=0.0
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-42(2)') 欄「側街分(0.2)」: baseline='—' got=0.1365
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-42(2)') 欄「跨占分(0.4)」: baseline='—' got=0.249
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-42(2)') 欄「總分」: baseline='—' got=0.3855
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-42(2)') 欄「原位次(投影序)」: baseline='14' got=10
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-27(2)') 欄「真交集(㎡)」: baseline='11.96' got=4.4
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-27(2)') 欄「範圍面積(㎡)」: baseline='152.82' got=153.8
